-1.557528876321706383e-02
-1.709688421505430739e-02
-1.796457417147028640e-02
-1.805112573414893382e-02
-1.726343633914595443e-02
-1.555038084804825395e-02
-1.290860654171097945e-02
-9.385844012962572813e-03
-5.081433908331971054e-03
-1.439232094854655251e-04
5.234248381985518242e-03
1.082478101732099740e-02
1.637391145430448086e-02
2.161467176853711786e-02
2.628038581129249138e-02
3.011869040110871226e-02
3.290531851978294176e-02
3.445687484369789472e-02
3.464187100800580899e-02
3.338936773309092443e-02
3.069468947243850915e-02
2.662182837067328389e-02
2.130232985951716757e-02
1.493064244482648732e-02
7.756108450794498357e-03
7.195963273730176916e-05
-7.798149117243263588e-03
-1.551539310709193834e-02
-2.274203772253632558e-02
-2.915786103299585624e-02
-3.447587825831236602e-02
-3.845653772567288881e-02
-4.091963456347849637e-02
9.582466929683699508e-01
-4.091963456347849637e-02
-3.845653772567288881e-02
-3.447587825831236602e-02
-2.915786103299585624e-02
-2.274203772253632558e-02
-1.551539310709193834e-02
-7.798149117243263588e-03
7.195963273730176916e-05
7.756108450794498357e-03
1.493064244482648732e-02
2.130232985951716757e-02
2.662182837067328389e-02
3.069468947243850915e-02
3.338936773309092443e-02
3.464187100800580899e-02
3.445687484369789472e-02
3.290531851978294176e-02
3.011869040110871226e-02
2.628038581129249138e-02
2.161467176853711786e-02
1.637391145430448086e-02
1.082478101732099740e-02
5.234248381985518242e-03
-1.439232094854655251e-04
-5.081433908331971054e-03
-9.385844012962572813e-03
-1.290860654171097945e-02
-1.555038084804825395e-02
-1.726343633914595443e-02
-1.805112573414893382e-02
-1.796457417147028640e-02
-1.709688421505430739e-02
-1.557528876321706383e-02
